Corto Plazo,Casa con Hipoteca,Casa Propia,Monto de prestamo,Valor de credito,Ingreso Anual,Años en trabajo actual,Deuda Mensual,Historial Crediticio,Meses desde la ultima mora,Numero de cuentas abiertas,Nro de problemas crediticios,Balance de credito actual,Maximo monto de credito,Quiebras,Gravamenes fiscales
0,1,0,217646,708,2443571,10,39300.74,19.3,34.97417954,16,0,790476,994884,0,0
0,1,0,167354,701,1574948,8,31367.86,27.1,34.97417954,13,0,386745,637010,0,0
0,0,0,321816,705,1119404,3,10074.75,14,29,11,0,333754,527230,0,0
0,1,0,219604,1130.805251,1375928.88,10,12138.15,28.6,34.97417954,11,0,58577,869704,0,0
0,0,0,135256,735,2180345,1,29652.73,21.8,61,14,0,531696,1368092,0,0
0,0,0,108064,720,597246,3,7744.21,8.5,34.97417954,9,0,73701,183524,0,0
0,0,0,134750,711,471295,9,9779.68,12,34.97417954,8,0,148086,226798,0,0
0,1,0,217558,1130.805251,1375928.88,1,21043.83,20.5,34.97417954,9,1,329916,580558,0,1
0,1,0,62854,1130.805251,1375928.88,9,23686.92,16.1,53,19,0,193610,1023616,0,0
0,0,0,34826,679,473632,3,7854.41,11.5,34.97417954,8,0,212952,250338,0,0
0,0,0,109186,736,660079,3,280.63,17.5,79,2,0,3116,450384,0,0
0,0,0,108966,1130.805251,1375928.88,3,19752.59,14,31,21,1,373692,603504,1,0
0,1,0,223212,714,867483,8,22843.7,11.6,66,10,0,205827,589908,0,0
1,1,0,307142,689,1016367,5,10417.7,16,22,5,0,1006259,1191366,0,0
0,0,0,88374,721,603174,4,8947.1,11,34.97417954,12,0,167314,313984,0,0
1,0,1,618772,683,1941002,10,16013.39,24.9,34.97417954,11,0,475836,813846,0,0
0,0,0,99999999,707,1393175,3,22174.71,15,34.97417954,8,0,129238,283954,0,0
0,0,0,212058,690,763116,3,7313.1,6.8,34.97417954,10,0,142861,386474,0,0
0,1,0,62392,699,769804,7,16807.4,17.7,19,11,0,142975,236170,0,0
0,0,0,222442,741,960545,10,8404.84,15.6,34.97417954,4,0,188879,246840,0,0
0,1,0,104456,715,1503584,10,15286.45,23,18,14,0,127243,427042,0,0
0,0,0,111914,737,676514,1,1488.27,8.6,34.97417954,2,0,51775,165638,0,0
0,0,0,107800,721,744724,10,13094.61,15.7,20,10,0,262428,517638,0,0
0,0,0,158048,1130.805251,1375928.88,3,15621.61,6.9,34.97417954,16,0,164407,723800,0,0
0,1,0,161832,749,670871,8,5271.93,28.5,34.97417954,12,0,7847,1514040,0,0
1,0,0,388014,603,798551,3,5416.9,8,34.97417954,8,0,119035,367576,0,0
0,1,0,53460,735,1384967,10,19701.1,26.2,34.97417954,7,0,404339,485650,0,0
0,1,0,44572,1130.805251,1375928.88,10,12819.3,15.7,53,5,1,0,0,1,0
1,0,0,151030,1130.805251,1375928.88,8,12148.98,17.5,34.97417954,10,0,252206,701976,0,0
1,1,0,610346,653,2074838,5,2178.54,21.4,20,15,0,91903,615164,0,0
0,0,0,153296,7220,1528132,10,16936.79,20.6,34.97417954,13,0,400672,558272,0,0
1,0,0,674256,1130.805251,1375928.88,7,22710.13,10.1,34.97417954,7,0,520239,667832,0,0
0,1,0,55902,719,2703092,2,42348.34,19.1,34.97417954,10,0,298794,364562,0,0
0,0,0,112530,736,485925,2,8317.44,15.5,34.97417954,15,0,132392,157542,0,0
0,0,0,336446,6990,1007266,3,15276.95,13.6,29,11,0,283347,397188,0,0
0,1,0,213048,748,1162116,10,15785.39,12.8,34.97417954,15,0,429229,986106,0,0
0,0,0,51876,659,1120088,1,10453.99,8.7,23,5,0,143754,209638,0,0
0,1,0,250954,1130.805251,1375928.88,3,13657.77,11,34.97417954,6,0,117895,204666,0,0
0,0,0,194568,654,2577825,5,10569.13,16.1,64,6,0,240939,289718,0,0
0,0,1,50270,739,1132590,10,6776.73,17.8,34.97417954,6,1,137389,533808,1,0
0,0,0,99999999,705,1901330,10,30738.2,13.4,7,10,0,60648,145420,0,0
0,0,0,112706,700,661884,2,6122.56,8,34.97417954,9,0,37126,401720,0,0
0,0,0,99999999,746,1344934,3,24769.35,12.2,34.97417954,8,0,256500,547998,0,0
1,0,1,603614,627,2930275,4,36628.39,18,80,19,0,850763,1201332,0,0
0,1,0,360184,1130.805251,1375928.88,2,17353.27,7.6,34.97417954,13,0,295165,674102,0,0
0,0,0,185680,738,1848776,10,18025.68,13.5,34.97417954,7,0,177232,301356,0,0
0,1,0,223828,737,773224,10,10696.24,22.5,10,7,0,254809,340318,0,0
0,1,0,45078,704,759164,8,18409.48,14.5,42,9,0,109535,376332,0,0
0,1,0,65340,725,771134,1,13430.53,19,34.97417954,8,0,153995,315612,0,0
0,0,1,155870,7060,576897,10,12836.02,9.5,34.97417954,16,0,194066,249414,0,0
0,1,0,478346,1130.805251,1375928.88,10,16874.47,19.9,34.97417954,7,0,48374,339526,0,0
0,1,0,99999999,734,664677,1,8419.09,20.3,7,5,0,130682,554224,0,0
0,0,0,220902,721,1602080,2,2403.12,9.6,34.97417954,7,0,59318,431926,0,0
0,0,0,241340,698,1705383,1,4249.16,10.4,34.97417954,3,0,148846,184316,0,0
0,0,0,251372,708,660744,3,10571.98,9.2,34.97417954,8,0,115729,231836,0,0
0,0,0,143528,670,1200857,10,18913.36,15,23,10,0,57893,87516,0,0
0,0,0,110396,1130.805251,1375928.88,6,19505.02,17.8,26,15,0,30305,178970,0,0
0,1,0,95590,709,1005822,10,26235.01,22.9,37,29,0,495995,1123892,0,0
0,1,0,348436,722,940405,10,1919.95,10.4,34.97417954,5,0,433314,516208,0,0
0,1,0,99999999,749,1079333,1,377.91,21,34.97417954,10,0,12787,925078,0,0
0,0,0,213224,1130.805251,1375928.88,4,2849.43,11.6,34.97417954,6,0,97736,331870,0,0
0,1,0,75482,746,1117428,6,16109.53,15.8,7,12,0,17423,21560,0,0
0,0,0,74888,750,760988,1,11161.17,18.5,34.97417954,14,0,17518,235906,0,0
0,1,0,123134,666,1804107,9,24956.69,14.5,34.97417954,12,0,407531,657228,0,0
1,1,0,99999999,739,2284142,10,35594.6,20.8,34.97417954,13,0,1263348,5520086,0,0
0,0,0,223828,707,1720431,4,7268.83,24,7,11,0,147858,246356,0,0
0,1,0,110000,1130.805251,1375928.88,7,26606.65,19.6,34.97417954,13,0,731158,1011472,0,0
0,0,0,222882,736,1770971,2,15348.58,16.4,34.97417954,9,0,333545,845108,0,0
0,1,0,108658,1130.805251,1375928.88,4,769.88,19,6,3,0,24586,93038,0,0
0,0,0,211134,715,518225,2,8291.79,11.9,76,13,0,60800,357390,0,0
0,0,0,111144,714,479902,1,9277.89,14.9,34.97417954,6,0,366567,609840,0,0
0,1,0,220198,696,665608,10,15253.2,11.5,9,14,0,218804,490996,0,0
0,1,0,268840,716,1315636,10,31794.6,16.4,34.97417954,11,0,965732,1550934,0,0
0,0,0,247478,691,1204353,7,26696.71,10.2,38,7,0,96805,234498,0,0
0,1,0,220132,1130.805251,1375928.88,7,40446.82,10.2,34.97417954,13,0,315286,416262,0,0
0,1,0,257620,740,1668618,6,8662.86,23.9,34,6,0,845234,489343206,0,0
0,0,0,185702,716,567720,3,4352.52,8.7,34.97417954,5,0,160626,260854,0,0
0,0,0,105116,721,718751,2,10781.36,16.4,34.97417954,5,0,112176,229900,0,0
0,0,0,43912,634,530822,2,1044.05,21.1,34.97417954,2,0,32091,41712,0,0
0,0,0,153824,732,759164,2,9109.93,8.5,34.97417954,3,0,8968,57112,0,0
0,0,0,133694,687,535724,3,6741.2,18.4,34.97417954,4,0,151753,178200,0,0
0,0,0,108042,738,895774,2,13511.09,16,34.97417954,8,0,282815,774158,0,0
1,0,0,198220,1130.805251,1375928.88,3,14417.77,16.6,20,11,0,180823,380688,0,0
0,1,0,56628,1130.805251,1375928.88,9,10817.84,21,34.97417954,15,0,302708,663850,0,0
0,0,0,126588,677,912646,10,10875.6,10.3,61,8,0,67754,321574,0,0
0,0,0,43758,701,1228464,10,7503.86,23.8,34.97417954,8,1,57874,183590,1,0
0,1,0,753368,1130.805251,1375928.88,7,75878.02,43.3,34.97417954,19,0,834784,1378872,0,0
0,1,0,224202,748,1839485,10,24526.34,23.3,34.97417954,16,0,1043347,13728286,0,0
0,1,0,99999999,739,1525168,4,25292.42,9,34.97417954,10,0,127851,286880,0,0
1,0,0,667656,1130.805251,1375928.88,10,16087.49,19.1,34.97417954,10,0,134349,378488,0,0
0,0,0,176814,733,1049807,10,953.61,17,9,4,0,23446,204050,0,0
0,0,0,53768,732,1857250,8,33585.16,13.8,9,17,0,59964,723316,0,0
0,0,0,39006,748,269439,3,1441.53,11,34.97417954,6,0,2109,222574,0,0
1,1,0,450692,1130.805251,1375928.88,6,23682.55,21.2,34.97417954,10,0,317623,437294,0,0
0,1,0,122958,1130.805251,1375928.88,5,26907.42,17.1,34.97417954,11,0,377017,645788,0,0
1,0,0,265232,1130.805251,1375928.88,10,4299.89,13.4,21,6,0,4237,144320,0,0
1,1,0,283492,727,1901729,10,25673.37,15.1,49,13,0,355908,469348,0,0
0,0,0,320056,740,863816,2,11661.44,12.3,34.97417954,13,0,256500,564630,0,0
0,0,0,179718,711,1843095,10,10828.29,34,10,10,1,113487,253682,0,0
0,1,0,108988,751,1167037,10,12545.7,21.5,38,5,0,428868,680262,0,0
0,1,0,266596,746,4988412,1,997.69,13.3,52,7,0,7752,332420,0,0
0,0,0,97130,746,708358,5,484.12,26.1,34.97417954,4,0,14022,58168,0,0
1,1,0,470690,612,1413068,3,21078.41,13.9,31,27,0,227658,329494,0,0
0,1,0,133870,749,1772643,5,7858.78,24.8,34.97417954,12,0,66937,1435280,0,0
1,0,0,555566,1130.805251,1375928.88,2,15342.5,14.3,34.97417954,10,0,280497,726572,0,0
1,1,0,365970,623,1830802,10,12952.87,13.6,31,9,0,169233,437382,0,0
0,0,0,22396,725,232142,1,2708.45,10.8,34.97417954,8,0,84189,156728,0,0
0,0,0,153868,750,854240,5,3566.49,13.3,34.97417954,11,0,26600,592196,0,0
0,1,0,219164,710,1135668,1,19022.42,21.3,34.97417954,9,1,78964,197054,1,0
0,0,1,134398,748,580317,10,5899.88,22.7,34.97417954,4,0,22857,1260710,0,0
0,0,0,156530,748,1351812,3,35710.5,15.6,34.97417954,18,0,1728278,4486900,0,0
0,0,0,263758,730,2088119,10,11502.03,8.4,34.97417954,12,0,123405,341044,0,0
0,0,1,261910,675,1438509,6,24334.82,15.6,34.97417954,9,1,74214,767272,1,0
0,1,0,787952,746,10499058,10,78043.07,26,66,12,0,719169,1826132,0,0
0,0,0,101178,1130.805251,1375928.88,2,9839.53,10.6,34.97417954,5,0,59375,139436,0,0
0,0,0,65010,743,449122,2,5838.51,20.6,57,5,0,32756,103906,0,0
1,0,0,391094,733,1820143,4,11861.32,14.9,37,9,0,98933,1157046,0,0
0,0,0,99999999,665,928321,10,15781.59,12.7,79,8,1,41211,90530,0,1
0,0,0,152416,705,1085014,6,16275.21,16.7,24,8,0,127813,219912,0,0
1,1,0,658174,1130.805251,1375928.88,10,14360.01,25.9,40,5,0,134482,291610,0,0
0,0,0,441672,721,1621061,8,17021.15,24.5,34.97417954,21,0,3762,870100,0,0
0,0,1,86174,717,558201,9,4316.8,15,34.97417954,13,0,165965,683914,0,0
0,0,1,99999999,727,850554,1,6060.05,12.1,34.97417954,8,0,116793,139854,0,0
0,0,0,99999999,702,2510014,1,34931.12,18,34.97417954,17,1,280041,359898,0,1
1,1,0,437536,701,1571946,10,26461.11,17.9,34.97417954,8,0,332196,404866,0,0
1,0,0,168300,7020,688522,2,11762.14,17,30,9,0,128041,273042,0,0
0,1,0,111562,715,1811365,2,25057.01,12,34.97417954,18,0,250857,379192,0,0
0,0,0,212498,1130.805251,1375928.88,10,13049.77,14.8,34.97417954,5,0,128155,174768,0,0
0,0,1,99999999,705,1460055,4,7494.93,19.4,8,9,0,58786,160182,0,0
0,1,0,447084,744,965295,7,20029.8,10.2,34.97417954,7,0,5358,155364,0,0
0,1,0,99999999,750,777860,9,5989.56,26.1,34.97417954,6,0,172425,590700,0,0
0,0,0,60302,673,857128,3,7328.49,9.3,34.97417954,5,0,9215,25872,0,0
0,0,0,60566,705,1046026,4,20484.66,18.5,34.97417954,11,0,393680,462770,0,0
0,0,0,33726,738,543571,1,2545.62,11.8,34.97417954,5,0,912,66044,0,0
0,0,0,80520,723,907820,2,13995.59,6.7,34.97417954,14,0,26448,55858,0,0
0,0,0,99999999,750,931095,4,2498.5,15.5,34.97417954,5,0,71459,220044,0,0
0,0,0,764610,7170,1698030,10,2759.37,11,34.97417954,8,0,25080,345620,0,0
0,0,0,79992,723,383800,4,10810.24,12.7,34.97417954,12,0,229178,282304,0,0
0,1,0,450164,740,1749501,2,14447.98,16.1,34.97417954,23,0,579082,1470436,0,0
0,1,0,224708,748,2037693,10,12650.77,16.3,34.97417954,13,0,58425,796004,0,0
0,0,0,264682,1130.805251,1375928.88,1,5769.54,9.9,34.97417954,10,0,41059,264066,0,0
0,1,0,217844,733,1542724,10,12059.11,27.6,34.97417954,6,0,175275,239602,0,0
0,0,0,97724,1130.805251,1375928.88,10,20295.42,24.6,28,7,0,36537,65186,0,0
0,0,1,40392,706,1259947,1,2698.38,19.1,34.97417954,3,0,85785,157168,0,0
0,1,0,173844,699,1182389,10,16849.2,26.6,62,10,0,84778,308682,0,0
0,0,0,134288,737,771210,3,16060.51,10.9,34.97417954,13,0,170126,746196,0,0
1,1,0,518276,619,1286870,2,20268.25,16.1,59,7,0,81947,112288,0,0
0,1,0,110814,697,1837319,10,32214.31,32.7,9,19,0,654056,793870,0,0
1,0,1,222750,727,1981472,10,23777.55,23.1,34.97417954,13,0,1610041,5135702,0,0
0,0,0,174658,746,697661,1,12441.58,47.4,24,7,0,61769,632962,0,0
0,0,0,67870,1130.805251,1375928.88,6,15868.61,15.6,34.97417954,10,0,80997,129162,0,0
0,1,0,99999999,739,1274919,10,16892.71,22.6,34.97417954,16,0,416442,745272,0,0
0,1,0,99999999,741,2410967,10,13782.79,33.5,34.97417954,15,0,511651,1712216,0,0
0,0,0,71214,699,1057027,10,9777.4,14,33,6,0,31293,102916,0,0
0,1,0,218922,722,1607096,10,17945.88,17.1,29,11,0,133114,205766,0,0
0,1,0,85822,724,1423176,10,27751.97,22.7,7,7,0,108015,137610,0,0
0,1,0,99999999,736,2266776,10,34908.32,17.2,34.97417954,17,0,489877,616550,0,0
0,0,1,65912,737,347035,3,3415.25,8.7,34.97417954,8,0,131765,263494,0,0
0,1,0,32406,1130.805251,1375928.88,10,933.47,23.4,20,4,1,6498,60610,1,0
0,0,0,67034,747,463201,7,8800.8,15.2,34.97417954,6,0,92473,185548,0,0
0,1,0,284746,724,4471080,1,71164.69,27.4,34.97417954,15,0,1010420,1247290,0,0
1,1,0,314226,723,2638454,1,34959.43,18.2,54,10,0,662815,969034,0,0
0,1,0,221496,735,1339044,10,24995.64,22.9,60,14,0,324786,556336,0,0
1,1,0,390148,1130.805251,1375928.88,3,7712.86,19.4,2,9,0,13604,2251040,0,0
0,1,0,169092,1130.805251,1375928.88,10,12012.94,17.5,34.97417954,12,0,308864,849486,0,0
1,1,0,559108,652,1091170,9,5346.79,19.5,34.97417954,28,0,681264,1002342,0,0
0,0,0,109340,719,1699740,10,26487.71,22.2,22,11,0,505818,804518,0,0
0,1,0,33704,718,1048154,10,8481.41,25.9,78,9,2,256082,364276,1,1
0,0,0,110990,697,421762,5,3655.41,11.4,34.97417954,4,0,41724,90970,0,0
0,0,0,119152,730,673246,6,5195.17,29,54,5,0,68096,149336,0,0
0,0,0,84150,713,981578,10,12515.11,17,34.97417954,21,0,157187,268840,0,0
1,0,0,151514,688,486077,2,785.84,11.5,30,5,0,21071,41140,0,0
0,0,0,111914,692,1005100,2,20688.15,15.7,22,14,0,38817,201520,0,0
0,0,0,674982,678,1697859,10,8333.59,12.1,34.97417954,4,4,10830,241120,0,4
0,0,0,64878,1130.805251,1375928.88,3,9282.45,16.5,6,5,0,6783,36674,0,0
0,0,0,130328,709,1481373,4,24936.36,18.7,19,10,1,340233,425898,0,0
0,0,0,250162,727,1929374,10,17750.37,32.1,30,15,0,265183,1243176,0,0
0,1,0,281248,717,1280733,10,8538.22,14.5,27,10,0,94468,170918,0,0
0,0,1,85800,735,555750,1,8336.25,8.5,34.97417954,7,0,44498,393316,0,0
1,1,0,173690,698,1612587,10,28489.17,22.2,22,12,0,320910,430078,0,0
0,0,0,220022,698,1330133,10,20727.86,33.5,6,13,0,193135,560494,0,0
0,0,1,244090,1130.805251,1375928.88,10,50006.86,25.9,34.97417954,7,0,1164928,1386286,0,0
0,0,0,99999999,732,1208457,6,10875.98,13.8,34.97417954,7,0,220685,637230,0,0
0,1,0,750838,748,9263450,10,35587,20.4,34.97417954,15,0,350075,2384338,0,0
0,0,0,64548,1130.805251,1375928.88,3,2471.71,11.9,34.97417954,22,0,85595,456742,0,0
1,1,0,405394,717,2372929,10,34407.67,27.2,34.97417954,13,0,2064388,3238950,0,0
0,0,0,256652,6590,3408505,10,34085.05,11.6,27,6,0,5453,86570,0,0
0,1,0,178684,750,1562541,9,10625.37,29,34.97417954,9,0,138833,528792,0,0
0,1,0,99999999,745,1195556,2,15044.01,21.4,18,12,0,179132,853600,0,0
0,0,0,142076,704,1466591,8,3446.6,20.9,28,3,0,39254,62194,0,0
0,0,0,173602,733,1471208,2,7552.31,9.7,34.97417954,8,0,55138,337788,0,0
0,0,1,194656,1130.805251,1375928.88,5,3506.64,16,51,9,1,106609,394394,0,0
0,0,0,66176,723,952660,8,11273.27,19.8,34.97417954,18,1,271453,514426,1,0
0,0,1,33528,709,772388,10,20790.18,11,9,12,1,48184,311652,0,0
0,0,0,151008,733,503044,4,12115.16,8.4,18,13,0,283556,665962,0,0
0,0,0,43846,670,1003675,10,14135.24,14.5,69,6,0,181697,271832,0,0
0,0,0,163746,684,749208,5,6368.23,9,34.97417954,4,0,46113,134508,0,0
0,0,0,66000,740,330562,1,5592.08,12,34.97417954,2,0,4332,50666,0,0
0,0,0,86482,676,704843,4,6343.53,9,8,21,0,46721,88682,0,0
0,0,1,80146,7030,204421,2,4224.65,43,34.97417954,3,0,130986,152746,0,0
0,0,0,432212,7260,1418445,7,19621.68,16.3,51,11,0,394136,699974,0,0
1,0,1,787710,726,1943700,1,29803.4,16.6,34.97417954,18,0,621737,1582196,0,0
0,0,1,66814,717,480852,2,11059.33,9.2,34.97417954,9,0,115482,198088,0,0
1,0,0,757372,699,7475360,8,56999.62,39.4,36,11,0,2151883,2854126,0,0
0,0,0,168718,707,1079295,4,2374.43,17.8,34.97417954,5,0,72713,181038,0,0
0,0,0,73832,681,633023,5,6593.95,29,34.97417954,12,0,173261,374968,0,0
0,1,0,174922,731,993301,5,17051.74,7.4,34.97417954,6,0,109212,146520,0,0
0,1,0,177188,714,1291221,8,22488.78,5.6,10,9,0,26638,237336,0,0
0,0,1,75636,721,597303,9,2911.75,15.7,3,10,0,27474,77968,0,0
1,0,0,376640,666,1084273,6,21052.95,9,35,14,0,285266,401346,0,0
0,0,1,99999999,713,513380,3,4355.18,10.7,27,5,0,36537,51788,0,0
0,1,0,119856,744,2282565,10,29292.87,33.7,34.97417954,13,0,885362,1356014,0,0
0,0,0,151580,701,673778,1,5541.92,12,56,3,0,54739,80234,0,0
0,1,0,450252,695,2080367,10,18723.36,17.5,10,7,0,209361,398728,0,0
1,0,0,268774,720,967195,1,10477.93,7.9,34.97417954,6,0,88768,311476,0,0
0,1,0,156992,738,968430,5,1686.63,9.9,34.97417954,5,0,47880,362340,0,0
0,0,1,99999999,658,290966,10,3952.19,10.3,34.97417954,6,0,91428,139084,0,0
0,1,0,111100,648,1439250,10,27705.61,17.4,34.97417954,18,0,327959,375606,0,0
0,1,0,91520,740,609691,10,8561.02,14.6,34.97417954,4,0,121315,187286,0,0
0,0,0,445808,732,1347556,3,9837.25,8.9,7,8,0,60002,507144,0,0
0,1,0,132924,724,2104630,10,34901.86,22.5,4,17,0,207157,474980,0,0
0,1,0,322212,1130.805251,1375928.88,10,17720.92,22.5,21,5,0,15846,179872,0,0
0,0,0,87472,641,273866,1,4518.96,16.7,34.97417954,11,0,197828,271084,0,0
0,1,0,221342,736,2351250,10,1430.51,17.7,70,7,1,46360,531432,1,0
0,0,0,518232,735,1025677,5,16667.18,17.3,34.97417954,5,0,398658,617936,0,0
0,0,0,269060,728,2416648,1,5699.24,20.1,51,2,0,92473,197890,0,0
0,1,0,109494,7490,1059003,2,21356.38,16.6,34.97417954,10,0,295906,843942,0,0
0,1,0,431376,733,1680208,5,24923.25,28,55,16,0,157149,375166,0,0
0,1,0,130504,1130.805251,1375928.88,2,22864.98,16,11,6,1,112062,367576,1,0
1,0,0,430188,735,1337486,1,9551.87,16.7,34.97417954,9,0,93309,314072,0,0
0,1,0,99999999,747,2157906,4,11149.2,36,74,18,0,257526,1192730,0,0
0,0,0,162998,685,1126092,10,2158.4,12.6,39,7,1,24339,162932,1,0
0,0,0,441584,715,1144104,1,21166,19.5,34.97417954,17,0,181526,275836,0,0
0,0,1,66594,728,536731,10,14715.5,19.6,34.97417954,8,1,105317,277134,1,0
0,0,0,333036,734,1917480,10,14716.64,14.1,74,13,0,96026,489830,0,0
0,1,0,67628,1130.805251,1375928.88,6,11077.95,17.7,34.97417954,7,0,325945,705430,0,0
0,0,0,99999999,746,1693071,1,17269.29,14.9,34.97417954,16,0,4864,108504,0,0
1,0,0,245696,6630,891480,2,12332.14,10.7,6,10,0,307078,427878,0,0
0,1,0,223234,744,2120723,10,11151.48,25.7,34.97417954,7,0,145388,914892,0,0
1,1,0,478060,6510,1032175,6,9547.69,21.4,34.97417954,8,0,138738,169092,0,0
0,1,0,159412,1130.805251,1375928.88,10,15465.62,16.9,73,13,0,53352,109142,0,0
0,0,0,99999999,702,2512731,1,6428.27,12.5,53,7,0,142842,190322,0,0
0,0,0,65252,714,516496,7,14849.26,13.5,34.97417954,10,0,190551,546150,0,0
0,0,1,310134,706,1721799,9,37018.65,20.7,37,11,0,382299,797566,0,0
0,1,0,44660,703,906224,8,20843,12,39,6,1,80503,234190,0,0
0,0,0,110594,1130.805251,1375928.88,4,3477.38,9.5,34.97417954,5,0,47918,79574,0,0
0,0,0,196482,1130.805251,1375928.88,1,8990.99,16.6,56,8,0,123804,383284,0,0
0,0,0,99999999,735,959215,10,6658.55,20.6,78,8,0,231382,392260,0,0
0,1,0,308748,726,1523648,2,16379.14,16.5,34.97417954,10,0,767771,1971178,0,0
0,0,1,552156,705,2231664,1,38496.28,26,31,21,0,1660695,2481160,0,0
0,1,0,78584,706,1017887,10,14929.06,15.2,78,11,0,304095,558888,0,0
0,0,0,239646,684,560082,7,5600.82,14.9,73,7,0,129181,173932,0,0
0,0,0,181324,1130.805251,1375928.88,1,2576.97,13.1,68,6,0,116033,189244,0,0
0,0,0,774158,723,2196799,2,30755.11,13,10,17,0,277913,812570,0,0
0,0,0,90134,738,583794,2,4962.23,7.9,34.97417954,8,0,80522,240944,0,0
0,0,0,218460,680,1245222,9,9982.6,13.7,34.97417954,5,0,320093,393052,0,0
1,0,0,109714,742,784548,1,18306.31,16.5,34.97417954,5,0,229273,362164,0,0
0,1,0,99999999,742,728612,2,8622.01,9.4,34.97417954,6,0,34941,122980,0,0
0,0,0,151206,691,932805,8,15702.36,18.1,34.97417954,7,0,119092,155474,0,0
1,0,1,171930,742,445474,3,8890.86,18.8,34.97417954,5,0,507889,1028104,0,0
0,0,0,469568,7020,2081184,10,23586.79,9.9,34.97417954,7,0,87609,132946,0,0
0,1,0,111056,1130.805251,1375928.88,10,8823.98,20.3,18,25,0,320834,1480006,0,0
0,0,0,72182,1130.805251,1375928.88,2,11372.07,11.1,44,6,0,9272,26246,0,0
1,0,0,110044,1130.805251,1375928.88,1,7429.38,23,34.97417954,10,0,103284,444554,0,0
0,0,0,139502,710,867407,3,13661.57,21.5,17,8,0,51110,84788,0,0
0,1,0,196086,750,1228160,4,1627.35,18.3,34.97417954,6,0,51889,411532,0,0
0,0,0,112266,738,1085812,9,8785.98,17.1,34.97417954,8,0,108015,502304,0,0
0,0,1,44484,744,1728981,10,6008.18,19.7,13,9,0,143583,377850,0,0
1,0,0,93104,1130.805251,1375928.88,2,11584.49,9.9,33,4,0,17233,39908,0,0
0,1,0,175186,707,896876,5,11659.35,19.1,61,9,0,112670,164296,0,0
0,0,0,65076,7060,711892,4,10915.69,19.4,34.97417954,15,0,371811,579436,0,0
0,1,0,262152,733,1415025,2,4752.28,14.6,34.97417954,8,1,53770,319286,1,0
0,0,0,143088,746,830319,1,14530.63,17.2,51,9,0,42674,415228,0,0
0,0,0,155826,1130.805251,1375928.88,4,13016.33,11.3,34.97417954,8,0,88901,467852,0,0
0,0,0,31218,732,706401,7,16836.09,16.9,52,7,0,130511,169994,0,0
0,0,0,79178,714,444467,10,11889.44,15.4,13,6,0,163115,208934,0,0
0,0,0,109538,746,1229699,10,13731.49,12.4,23,6,0,149587,308726,0,0
0,0,0,52272,1130.805251,1375928.88,1,5921.16,9.9,34.97417954,5,0,69141,128502,0,0
1,0,0,193600,1130.805251,1375928.88,4,11951.95,8.4,34.97417954,7,0,93024,273372,0,0
0,0,0,55770,1130.805251,1375928.88,1,2699.14,11.2,34.97417954,7,1,27018,62414,1,0
1,0,0,99999999,635,1496820,3,36796.92,23.3,51,16,4,219336,774312,4,0
0,1,0,97350,1130.805251,1375928.88,5,14837.1,14,34.97417954,20,0,347738,525646,0,0
1,1,0,99999999,667,1717809,4,11838.52,16.6,31,5,0,36518,97856,0,0
0,0,0,91366,1130.805251,1375928.88,1,5675.68,8.7,34.97417954,12,0,81282,268158,0,0
0,1,0,33638,720,1597444,10,25159.8,25.4,8,12,0,70756,512028,0,0
0,1,0,140448,747,1679562,10,16375.72,18.2,30,7,0,72504,471614,0,0
1,0,0,268862,1130.805251,1375928.88,10,12770.66,11.2,34.97417954,20,0,133931,457490,0,0
1,1,0,541596,671,1870930,5,24322.09,7.9,34.97417954,7,0,230413,424820,0,0
0,0,0,118712,744,503310,4,12247.02,11.3,34.97417954,9,0,141170,396748,0,0
1,1,0,215754,726,1211174,10,9840.86,19.4,27,5,0,139821,252582,0,0
1,0,0,613800,601,1345694,3,23437.64,10.1,34.97417954,7,0,188651,251636,0,0
0,0,0,99999999,741,592496,1,3135.38,16.5,34.97417954,5,0,16739,63734,0,0
0,1,0,460240,7130,1736543,10,21851.52,20.6,34.97417954,17,0,691448,1071796,0,0
0,0,0,87692,657,776359,9,6987.25,11.4,72,12,0,28272,779394,0,0
0,0,0,395120,1130.805251,1375928.88,10,1042.72,8.6,34.97417954,2,0,34827,438306,0,0
0,0,0,225016,740,1868650,3,33791.31,13.2,34.97417954,12,0,516439,807004,0,0
0,0,0,284086,675,900695,10,17863.8,14.2,3,12,0,16758,54340,0,0
0,0,0,181324,705,1277769,1,2576.97,13.1,68,6,0,116033,189244,0,0
0,0,0,222266,683,1055773,10,21819.22,21.7,81,19,0,375573,1065834,0,0
0,0,0,199738,622,622117,1,9487.08,5.8,24,7,0,136401,373362,0,0
1,1,0,231660,1130.805251,1375928.88,8,38400.33,25.1,11,14,0,728479,1016268,0,0
0,0,0,360404,738,875444,2,14809.36,10.1,34.97417954,10,0,235277,574750,0,0
0,1,0,129976,750,841928,4,4602.56,14.2,34.97417954,4,0,174819,454894,0,0
0,0,0,160292,703,1730520,2,9041.91,14.8,10,10,0,167219,231616,0,0
0,0,1,435688,686,959880,7,4551.45,49.8,14,12,0,155857,694144,0,0
0,1,0,723360,692,1249459,10,24052.1,14.5,34.97417954,16,1,305026,957154,1,0
0,0,0,79222,723,950285,5,10983.71,20,55,4,0,28994,50666,0,0
0,1,0,263340,746,2122680,5,6155.81,20,34.97417954,16,1,109725,798996,1,0
