Corto Plazo,Casa con Hipoteca,Casa Propia,Monto de prestamo,Valor de credito,Ingreso Anual,Años en trabajo actual,Deuda Mensual,Historial Crediticio,Meses desde la ultima mora,Numero de cuentas abiertas,Nro de problemas crediticios,Balance de credito actual,Maximo monto de credito,Quiebras,Gravamenes fiscales
0,0,0,332156,1130.805251,1375928.88,9,0,10,34.97417954,3,0,0,0,0,0
0,0,0,39512,711,948005,10,11834.34,16.2,44,7,0,99636,122980,0,0
0,1,0,476718,702,1306991,10,25595.09,17.5,35,10,0,129846,196790,0,0
0,0,0,91388,1130.805251,1375928.88,4,32508.43,12,59,15,0,270503,452606,0,0
0,0,0,44660,715,867749,1,7672.39,11,34.97417954,5,0,16986,22330,0,0
0,0,0,654720,1130.805251,1375928.88,7,7488.28,6.4,34.97417954,4,0,54416,247082,0,0
1,1,0,122716,742,1135440,10,15120.2,20,34.97417954,11,0,396416,702944,0,0
0,1,0,54780,690,1103159,10,28498.29,16.2,34.97417954,11,0,296058,412016,0,0
0,1,0,99999999,750,1128030,10,18330.44,16.6,34.97417954,7,0,153577,523028,0,0
0,1,0,179608,1130.805251,1375928.88,5,4710.1,20,34.97417954,5,0,197809,255926,0,0
0,0,0,150546,713,557232,3,3733.5,37.1,12,8,0,91466,131384,0,0
0,0,0,335060,684,1157442,5,8111.67,21.8,34.97417954,12,0,218861,382228,0,0
0,1,0,111364,678,923210,10,18156.59,22.5,18,11,0,226632,284922,0,0
0,1,0,99999999,750,2380472,10,21820.93,26.7,34.97417954,21,0,32794,1725966,0,0
0,0,0,257532,700,871131,4,11034.06,15.4,34.97417954,9,0,305482,540870,0,0
0,0,0,119680,1130.805251,1375928.88,3,1524.56,13.2,30,4,0,35644,100166,0,0
0,1,0,218834,732,871568,10,9441.86,30.7,45,7,0,101935,221034,0,0
0,0,0,52008,663,829160,5,8222.44,14.8,34.97417954,9,0,108490,310156,0,0
0,0,0,106634,1130.805251,1375928.88,1,1822.48,16.5,43,10,0,64828,202312,0,0
0,0,1,182930,710,233339,1,0,21.6,16,4,0,0,0,0,0
0,0,0,418264,690,908998,1,17195,17.7,12,11,0,275538,460394,0,0
0,1,0,219758,732,550392,10,8255.88,23.6,43,11,0,129523,237314,0,0
1,1,0,99999999,677,4757125,10,55896.29,32.4,74,23,0,654930,1964600,0,0
0,0,0,129492,699,1155618,3,1117.01,6.5,34.97417954,7,1,13965,244904,0,1
0,0,0,251790,726,1029059,1,14406.75,43.7,34.97417954,7,0,143032,265430,0,0
0,0,0,445984,661,3370220,10,34825.48,40,10,5,0,237975,303138,0,0
1,0,0,64944,665,392578,1,2712.06,8.8,34.97417954,5,0,20007,64878,0,0
0,0,1,223740,1130.805251,1375928.88,5,49381.38,13.8,34.97417954,29,0,369683,576884,0,0
0,1,0,128788,729,2595362,5,56016.56,13.7,34.97417954,18,0,173660,347908,0,0
0,0,0,54296,718,675184,3,17104.56,15.8,34.97417954,14,0,212705,254166,0,0
0,0,0,52910,1130.805251,1375928.88,3,8738.48,10,34.97417954,3,0,65075,77110,0,0
1,1,0,164340,1130.805251,1375928.88,1,8313.64,18.7,69,11,0,46398,671418,0,0
0,0,0,163262,721,1071638,8,5411.77,32.6,71,11,0,102467,291500,0,0
0,0,0,99999999,724,858933,1,18252.35,42.9,20,8,0,451744,590370,0,0
0,0,1,55704,747,500365,3,713.07,14.5,34.97417954,5,0,380,445676,0,0
0,0,1,352616,699,768512,10,21646.51,23.4,34.97417954,12,1,176301,494274,1,0
0,1,0,152790,708,867103,10,3750.22,18,30,2,0,184889,239998,0,0
1,0,0,99999999,714,779095,2,7790.95,26,34.97417954,11,0,261953,811008,0,0
0,1,0,99999999,715,764674,9,17141.23,13,34.97417954,11,0,162678,682506,0,0
0,1,0,187176,716,1587716,10,41677.83,18,34.97417954,17,0,263264,343288,0,0
0,1,0,32538,6990,912627,8,15970.83,13.9,34.97417954,5,0,287926,336446,0,0
0,0,1,223366,1130.805251,1375928.88,6,2395.33,16.8,34.97417954,10,0,52060,486178,0,0
0,0,0,208142,1130.805251,1375928.88,10,10839.12,12,66,23,4,37392,555214,4,0
0,1,0,197120,751,1343072,10,18769.34,23.6,34.97417954,12,0,224903,2480082,0,0
0,1,0,99999999,738,1161546,6,24102.07,15.3,29,12,0,89452,352330,0,0
0,1,0,51304,743,1271309,10,8528.34,21.5,34.97417954,5,0,477774,1091156,0,0
0,1,0,237710,739,1287801,3,708.32,18.6,34.97417954,7,0,2774,459998,0,0
0,1,0,348414,725,1410465,10,22097.38,15.3,33,9,0,271244,444224,0,0
0,1,0,216216,749,1655679,6,12445.19,21,34.97417954,10,0,166516,876370,0,0
0,0,0,322366,653,724603,1,14371.22,12.8,14,16,0,366130,572110,0,0
0,1,0,340956,736,2324688,1,17260.74,19.3,34.97417954,5,0,208259,313962,0,0
0,1,0,225126,726,816601,6,12044.67,12.9,75,9,0,107160,389004,0,0
0,1,0,270270,1130.805251,1375928.88,10,19938.6,17.5,6,5,0,132107,311542,0,0
0,0,0,155540,750,882740,1,17581.27,14.8,34.97417954,10,0,21014,467918,0,0
0,0,0,69234,1130.805251,1375928.88,5,24945.29,15.4,34.97417954,12,0,355129,439318,0,0
0,0,0,450648,713,1242676,2,2588.94,15.7,34.97417954,5,0,164293,1106050,0,0
0,0,0,86372,1130.805251,1375928.88,2,1862.95,9,14,3,0,8949,23782,0,0
0,1,0,218174,700,1884230,1,11666.57,15.6,77,10,0,148979,420750,0,0
0,1,0,222596,750,2073280,7,32170.42,17.6,34.97417954,11,0,274265,752510,0,0
0,0,0,129294,707,986366,3,7553.83,10.8,58,12,0,131537,376992,0,0
0,0,0,255376,1130.805251,1375928.88,6,15394.75,24.5,34.97417954,11,1,127984,382954,1,0
0,0,0,203082,636,1178817,3,23380.07,11.4,42,10,1,66044,129844,0,0
0,0,1,267300,739,1079219,2,17987.11,29.5,54,7,1,146110,289696,1,0
0,0,0,137478,699,1139886,6,28782.15,17.1,70,10,0,295697,440088,0,0
1,1,0,225434,1130.805251,1375928.88,10,6701.87,21.1,62,12,0,78394,150040,0,0
1,0,0,712404,618,6283072,2,20262.93,14.7,45,10,1,135641,358556,1,0
0,0,0,111166,747,1632119,1,7426.15,16.2,34.97417954,15,0,125343,1014948,0,0
0,0,0,65032,738,673949,4,5150.14,15.4,34.97417954,6,0,232978,689942,0,0
0,0,0,171270,692,768436,3,13895.84,6.5,34.97417954,7,0,419406,665258,0,0
0,1,0,219164,1130.805251,1375928.88,1,19022.42,21.3,34.97417954,9,1,78964,197054,1,0
0,0,0,175802,707,797126,2,2962.67,11.7,34.97417954,7,0,106780,459602,0,0
1,0,0,352528,680,626107,5,2833.09,13.5,34.97417954,5,0,37981,207438,0,0
0,1,0,99999999,717,1700766,4,22676.88,8.5,34.97417954,25,0,63080,2518582,0,0
1,1,0,135080,659,972135,10,15635.29,13.7,14,9,1,226423,373494,0,0
0,0,0,62546,1130.805251,1375928.88,1,7214.3,10.6,34.97417954,5,0,46911,58718,0,0
0,0,0,368192,729,1249231,10,15126.09,15.7,65,4,0,224580,315568,0,0
1,1,0,222772,666,2693516,10,51625.66,18.2,5,15,0,131822,589358,0,0
0,0,0,215182,734,914337,10,15238.76,20.5,35,10,0,104025,573606,0,0
0,0,0,87978,1130.805251,1375928.88,4,17856.39,16.8,34.97417954,9,0,286083,459448,0,0
0,1,0,99999999,715,778544,1,19658.16,9,34.97417954,14,0,301796,761332,0,0
0,0,1,313390,1130.805251,1375928.88,1,12968.83,23.5,34.97417954,7,0,27398,417362,0,0
0,0,0,76076,708,1159380,5,811.49,22.5,8,5,0,29165,67122,0,0
1,0,1,386738,1130.805251,1375928.88,10,23194.25,22.4,1,14,0,715920,1269466,0,0
1,0,0,774004,683,4014643,10,8765.46,18.4,48,4,0,296419,860178,0,0
0,0,0,99999999,748,690061,5,8539.74,12.6,34.97417954,9,0,23332,365068,0,0
0,1,0,99999999,715,1739203,10,19131.29,25.5,2,6,0,687705,1065988,0,0
0,0,0,536800,1130.805251,1375928.88,10,41.99,28.3,34.97417954,4,0,1368,1588928,0,0
0,1,0,99999999,717,2038377,1,29896.12,21.3,10,10,0,1003713,1549592,0,0
0,0,0,304854,1130.805251,1375928.88,3,7101.25,11.6,34.97417954,5,0,40337,169840,0,0
0,0,0,133276,1130.805251,1375928.88,4,7642.56,9.6,34.97417954,10,0,53580,279444,0,0
1,1,0,420992,725,1539931,7,4825.05,14.7,34.97417954,9,0,290339,647768,0,0
0,1,0,99999999,732,1450080,3,20663.64,14,10,16,0,171684,492074,0,0
0,0,0,206580,733,1108004,10,7340.65,22.3,34.97417954,4,0,118997,173954,0,0
0,0,0,137874,7080,762793,3,16463.69,12.8,25,18,0,102486,236874,0,0
0,0,0,153824,738,1205170,1,31535.25,35.4,62,7,0,43624,90046,0,0
0,0,0,147906,647,718656,6,6108.5,8.6,63,6,0,39653,168806,0,0
0,1,0,99999999,703,667850,10,18699.99,15.5,34.97417954,11,0,488471,639804,0,0
0,1,0,91102,749,786828,1,14969.34,30.1,34.97417954,18,0,5814,353936,0,0
0,1,0,107404,720,742064,2,7606.08,28.1,34.97417954,5,1,51509,116952,1,0
0,0,0,215468,747,688446,5,3126.64,15.1,34.97417954,7,0,122721,768130,0,0
0,0,0,60742,1130.805251,1375928.88,3,1540.14,15.5,36,2,0,0,0,0,0
0,0,0,178200,733,807975,6,6329.09,13.8,62,4,0,16169,33418,0,0
0,0,0,99999999,739,427424,4,2789.01,9,34.97417954,6,0,132487,253990,0,0
0,0,0,99999999,747,680428,1,5868.72,13.3,34.97417954,7,0,45942,254496,0,0
1,0,0,333036,725,2329742,2,49953.47,26,34.97417954,14,0,297141,681274,0,0
0,0,0,99999999,728,1051175,10,25841.14,24.8,34.97417954,8,1,197733,249964,1,0
0,1,0,217228,1130.805251,1375928.88,10,2504.39,23.4,2,3,0,90326,126918,0,0
0,0,0,107778,1130.805251,1375928.88,9,2615.35,11.1,34.97417954,4,0,57342,325512,0,0
0,0,0,124960,1130.805251,1375928.88,3,8624.67,9,34.97417954,8,0,81491,898700,0,0
0,0,0,56188,1130.805251,1375928.88,4,15861.96,10.7,34.97417954,9,0,52307,154154,0,0
0,1,0,325710,736,2475396,2,57965.58,26.2,21,12,0,1533737,2312376,0,0
1,1,0,214962,701,1076768,8,17407.8,12.2,34.97417954,6,1,108053,187022,1,0
1,0,0,269830,716,893323,10,12506.37,14.4,73,12,0,71668,754292,0,0
0,0,0,220594,704,1333591,10,13224.76,14.5,67,8,1,75810,359722,1,0
0,0,0,51744,750,279357,1,3654.84,8.8,34.97417954,8,0,15979,155474,0,0
1,0,1,460614,701,1515440,1,20332.09,13,35,20,0,271149,850850,0,0
0,0,0,99999999,751,1218584,2,913.9,20.2,34.97417954,9,0,18297,882772,0,0
0,1,0,304304,745,3754400,10,65076.33,24.9,34.97417954,30,0,716471,1460558,0,0
0,0,0,89804,697,1047033,3,7303.03,9.9,34.97417954,11,0,68229,215864,0,0
1,1,0,223036,665,1618021,3,29070.57,20.2,68,7,0,346617,434830,0,0
0,0,1,99999999,683,948955,10,12969.02,28.4,10,10,0,125343,210936,0,0
0,1,0,99999999,743,1912350,5,8669.32,18.5,34.97417954,13,0,376067,1496352,0,0
0,0,0,90090,636,436468,8,10693.58,10.1,7,11,0,175161,237204,0,0
1,0,0,345312,686,4473360,3,55544.22,18.1,34.97417954,4,0,1165270,1412840,0,0
0,0,0,106194,1130.805251,1375928.88,5,28691.52,17.6,15,12,0,127490,605022,0,0
0,0,0,27016,751,298756,6,3759.34,16.7,39,13,0,54340,1014926,0,0
0,0,0,43252,702,616208,2,1699.74,8.5,34.97417954,3,0,60629,88638,0,0
1,1,0,440748,724,2379047,10,26962.52,25.8,26,12,1,45752,140910,0,1
1,1,0,661826,1130.805251,1375928.88,10,31947.55,44.5,34.97417954,19,0,486096,891990,0,0
0,0,0,31460,1130.805251,1375928.88,9,21650.31,21.3,3,21,0,176662,451550,0,0
1,0,0,110726,736,765016,4,1415.31,19.9,34.97417954,3,0,20197,88572,0,0
0,1,0,107294,705,1019198,10,17411.03,18.9,34.97417954,21,0,344736,587862,0,0
0,1,0,110308,698,1524104,10,37848.57,26.5,11,15,0,67317,154330,0,0
0,1,0,64702,1130.805251,1375928.88,1,19780.52,17.5,8,9,0,289085,409728,0,0
1,1,0,263824,1130.805251,1375928.88,10,20980.37,20.8,34.97417954,11,0,679345,1231010,0,0
1,0,0,331144,1130.805251,1375928.88,3,15002.4,25.9,34.97417954,9,1,294880,492690,1,0
0,0,0,68332,743,588069,3,8488.06,15.8,30,21,0,12863,22044,0,0
0,0,0,31108,715,575871,4,1094.21,8.8,34.97417954,3,0,36214,51150,0,0
0,0,0,89562,737,348080,5,1392.32,9.5,34.97417954,6,0,25099,154594,0,0
0,0,0,589468,1130.805251,1375928.88,10,22688.85,21,32,6,0,110390,145398,0,0
0,0,0,99999999,732,922583,4,12977.57,23.4,72,8,0,253536,309342,0,0
0,1,0,160600,1130.805251,1375928.88,10,15015.7,20.8,20,7,1,165490,225434,1,0
1,1,0,690272,660,2794425,10,42614.91,16.5,34.97417954,16,0,2621031,4640504,0,0
0,1,0,220440,726,2703396,3,38748.6,19.3,49,19,0,713222,2059442,0,0
0,0,1,140690,740,1317023,10,24145.58,16.3,34.97417954,11,0,127946,234036,0,0
0,1,0,112442,712,1048667,4,6099.76,18.5,20,11,0,130625,256344,0,0
0,1,0,246708,668,710239,10,12369.76,18,34.97417954,9,0,212173,380886,0,0
0,0,0,54670,1130.805251,1375928.88,5,2077.46,15.6,34.97417954,2,0,71022,135498,0,0
0,1,0,33528,1130.805251,1375928.88,10,7737.94,36,22,4,0,10602,89540,0,0
0,1,0,49016,1130.805251,1375928.88,5,15764.68,17.2,34.97417954,6,0,27949,455906,0,0
0,0,0,222266,7130,1382098,1,4054.22,18.4,34.97417954,7,0,180595,418220,0,0
0,0,0,112112,1130.805251,1375928.88,1,21188.8,15.7,43,11,0,262143,497596,0,0
1,0,0,134486,723,1645286,4,13176.12,18.1,34.97417954,7,0,87305,378598,0,0
1,0,0,106920,728,769348,3,14361.15,15,2,7,0,79762,215798,0,0
0,0,0,107888,734,1341590,1,25043.14,9.1,34.97417954,12,0,127851,274142,0,0
0,0,1,395318,703,1138062,5,8535.56,9,34.97417954,11,0,128440,316470,0,0
1,0,0,768548,677,1782599,5,6803.71,21.8,34.97417954,16,0,14421,1283722,0,0
0,0,0,108966,1130.805251,1375928.88,8,3236.27,9.4,20,4,0,76817,376838,0,0
0,1,0,717024,717,4450845,5,36942.08,16.1,34.97417954,8,0,1294318,1533994,0,0
1,1,0,764698,676,9434450,4,103778.95,16.6,34.97417954,4,0,93157,255596,0,0
0,1,0,311718,706,1147638,1,6063.28,7.1,34.97417954,8,0,88673,194832,0,0
0,0,0,51810,1130.805251,1375928.88,1,2591.03,9.8,34.97417954,7,0,44023,90728,0,0
0,0,0,175824,710,1827876,10,23305.4,26.5,61,6,0,556871,666116,0,0
1,0,0,221518,722,594453,1,193.04,14.6,34.97417954,3,0,4598,171930,0,0
0,0,0,43670,751,339511,1,282.91,20.1,34.97417954,5,0,17119,347908,0,0
1,0,0,345708,708,1231561,10,17241.74,16,71,9,5,163571,518892,0,5
0,0,0,197560,717,1516656,1,113.81,15.1,6,4,0,61237,688380,0,0
0,0,0,112068,741,348403,2,5312.97,10.8,34.97417954,13,0,204535,448514,0,0
0,1,0,86328,737,466032,1,10679.71,18.8,82,10,0,26619,395164,0,0
0,0,0,223344,671,1253772,3,26642.75,10.4,34.97417954,22,0,340822,911372,0,0
0,0,0,209198,6960,534394,1,11088.59,16.5,26,12,0,109345,268246,0,0
0,1,0,533808,750,1459884,5,23966.41,13,34.97417954,19,0,350455,1663024,0,0
0,1,0,161216,708,1027862,5,6706.81,7.4,34.97417954,4,0,61845,75790,0,0
0,1,0,99999999,724,1423176,10,27751.97,22.7,7,7,0,108015,137610,0,0
0,0,0,484946,624,2070563,1,22258.5,9,34.97417954,12,1,0,0,1,0
0,1,0,139458,750,2779605,2,30112.34,32,34.97417954,24,0,326933,2426666,0,0
1,0,0,66638,663,6907032,1,71833.11,31.9,34.97417954,26,0,479294,1508056,0,0
1,0,0,232562,684,965580,10,4481.91,13,60,4,0,87647,201388,0,0
0,0,1,306064,1130.805251,1375928.88,4,5997.92,18.3,34.97417954,3,0,321784,412610,0,0
0,0,0,99999999,699,653752,10,12748.24,12.4,31,9,2,0,0,0,1
0,0,0,111232,712,1152768,1,24496.32,8,34.97417954,21,0,117705,300168,0,0
0,0,0,66638,731,671384,1,5522.16,10,34.97417954,8,0,175085,299882,0,0
1,0,0,388388,714,1434918,10,9685.63,17.1,34.97417954,13,1,47405,363550,1,0
0,1,0,216150,717,1866750,10,17578.61,20.4,2,8,0,1010990,0,0,0
1,0,0,267388,1130.805251,1375928.88,1,14909.87,43.6,34.97417954,6,1,153425,431200,1,0
1,1,0,313632,716,3095632,9,28118.67,16.1,16,15,0,145464,273416,0,0
0,1,0,294008,1130.805251,1375928.88,4,12855.4,7,20,12,0,153862,392414,0,0
0,0,0,107668,749,650978,4,11435.34,15.8,34.97417954,20,0,226385,469766,0,0
0,0,0,133958,747,521417,2,6326.62,23.5,34.97417954,7,0,48393,113916,0,0
1,1,0,265606,683,2580656,9,48172.03,22.7,19,18,0,608076,1119360,0,0
1,1,0,462748,630,2899552,10,19330.22,19,5,6,2,93138,110484,1,0
0,0,0,30558,744,1791282,9,30451.87,21.3,27,9,0,242839,307978,0,0
0,0,0,131714,1130.805251,1375928.88,3,6967.11,12.5,34.97417954,4,0,2736,54516,0,0
1,1,0,592042,645,2752416,5,47249.77,23.3,28,14,0,84892,664114,0,0
0,0,1,220902,716,629565,7,4102.67,18,43,9,0,141778,309166,0,0
0,0,0,219252,1130.805251,1375928.88,1,22728.75,33.5,34.97417954,8,0,121657,217052,0,0
0,0,1,357324,1130.805251,1375928.88,4,6371.08,11.4,34.97417954,13,0,239951,824428,0,0
1,1,0,625658,613,1501760,4,11400.76,16.2,34.97417954,7,0,57513,156310,0,0
0,1,0,99999999,744,921842,10,14903.22,17,34.97417954,5,0,381292,473726,0,0
0,1,0,220858,744,1878796,1,5229.37,16.2,34.97417954,20,1,110922,1223134,1,0
0,0,0,382624,735,918707,2,9187.07,10.2,13,17,0,912,354574,0,0
0,0,0,108570,727,1631511,2,16179.07,27.4,34,4,0,313329,417010,0,0
0,0,0,215754,665,1550286,7,27388.5,19.2,17,13,0,244169,388366,0,0
0,0,0,99999999,718,1285274,5,19814.72,11,28,17,0,110485,139194,0,0
1,1,0,269324,714,1926752,2,34360.36,19.7,34.97417954,14,0,944452,1493976,0,0
0,0,0,219010,724,1078136,4,21203.24,12.2,34.97417954,8,0,226822,517000,0,0
0,0,0,65846,1130.805251,1375928.88,4,12794.22,15.4,34.97417954,13,0,95190,165506,0,0
0,0,0,222596,731,2499146,10,42485.52,34.9,20,20,0,778506,1170686,0,0
0,1,0,181720,741,1136751,5,21314.01,16.4,34.97417954,9,0,236379,320122,0,0
0,0,0,89100,742,1846610,1,1292.57,18.1,34.97417954,3,0,0,0,0,0
1,0,0,220594,1130.805251,1375928.88,1,3105.93,14.4,34.97417954,6,0,68609,367752,0,0
0,0,0,134222,747,1796868,10,14329.99,16.5,74,7,0,45543,259754,0,0
0,0,0,53416,702,1249573,7,26657.57,10.4,34.97417954,11,0,350303,434280,0,0
0,0,0,99999999,730,600343,4,10305.79,10.6,34.97417954,6,0,140828,184690,0,0
0,1,0,365992,717,1004036,10,8333.59,13.2,69,6,2,73568,273064,2,0
0,1,0,264792,746,1543617,6,29328.78,18,70,16,0,282188,1350228,0,0
0,1,0,222046,675,1917670,8,26527.61,17.1,38,12,0,1134338,1415348,0,0
0,0,0,344608,6260,1201161,2,19418.76,17,37,5,0,178657,239162,0,0
0,1,0,241560,701,948290,7,12098.63,15.1,11,7,0,224409,305338,0,0
0,0,0,79420,724,285798,1,2667.41,5.5,34.97417954,12,0,113012,130196,0,0
0,0,0,55066,1130.805251,1375928.88,10,4240.42,26.8,15,17,0,68552,287584,0,0
0,0,0,110330,716,1076730,1,32660.43,36.6,34.97417954,20,0,596733,715264,0,0
0,0,0,99999999,697,1119594,3,13080.55,12.3,41,20,0,77102,183700,0,0
1,1,0,272888,654,1539152,2,27961.16,18,70,11,1,735528,1078044,1,0
0,0,0,208450,6840,1012662,5,28607.73,14.8,49,11,0,181165,327778,0,0
0,0,0,184866,743,665209,3,9257.37,11.1,34.97417954,14,0,2983,383878,0,0
0,0,0,99999999,682,1040516,10,13440.03,10.5,34.97417954,11,0,162203,225742,0,0
0,0,0,264396,711,1750622,10,14500.99,18.2,34.97417954,9,0,144115,178486,0,0
0,0,0,43274,733,766061,1,8682.24,14.7,4,14,1,159201,722854,1,0
0,0,0,131978,741,506597,4,3339.44,8.3,34.97417954,7,0,89148,230384,0,0
0,0,0,189068,702,2477961,1,12410.61,18.5,34.97417954,4,1,84094,100056,1,0
0,1,0,44418,1130.805251,1375928.88,10,40161.82,21.6,34.97417954,19,0,220172,1613568,0,0
0,0,0,195338,662,950475,10,4142.57,14.1,32,9,0,97147,310706,0,0
0,0,0,73150,745,690992,1,5769.92,10.8,34.97417954,5,0,26391,102872,0,0
0,0,0,404404,739,2302800,5,2187.66,15.4,10,7,0,11552,100562,0,0
1,1,0,264660,746,1333325,7,933.28,17.2,34.97417954,6,0,29089,467742,0,0
0,1,0,92620,685,1053778,10,17563.03,11.9,72,14,0,106590,350614,0,0
0,1,0,99999999,721,947530,6,9554.34,10.5,5,11,0,169176,375276,0,0
1,1,0,152878,1130.805251,1375928.88,6,23096.21,18.2,34,12,0,398601,718894,0,0
0,1,0,317152,713,972990,10,18567.94,12.4,34.97417954,7,0,484234,797588,0,0
0,0,0,66286,1130.805251,1375928.88,1,12023.58,15.9,59,23,0,14725,17666,0.115540473,0
0,1,0,142824,747,1984987,10,8386.6,17.2,34.97417954,9,1,47823,327712,1,0
0,1,0,218592,741,1227096,10,16770.16,15.6,18,9,0,476007,675444,0,0
1,0,1,172546,675,940120,1,16530.57,9.8,72,5,0,14402,89166,0,0
0,0,1,150128,714,377549,4,4499.2,10.7,24,6,0,26581,33132,0,0
0,0,0,262900,1130.805251,1375928.88,5,10800.17,10.9,34.97417954,7,0,159638,218988,0,0
0,0,0,421498,670,1671525,10,43459.65,29.5,34.97417954,24,2,499624,1161666,0,2
1,0,1,308946,725,4168980,8,27654.31,23.4,17,9,0,57817,192896,0,0
0,0,0,153054,747,1328613,8,6609.72,19.6,78,8,0,214339,308286,0,0
1,0,1,99999999,736,664943,10,5928.95,21.6,49,6,0,40014,551496,0,0
1,0,0,528792,631,1351033,10,36365.05,11.2,76,9,0,201020,334906,0,0
1,0,0,419804,1130.805251,1375928.88,2,12053.98,12.2,26,9,1,147839,396264,0,1
0,0,0,133672,1130.805251,1375928.88,3,10198.63,13.3,34.97417954,5,1,84132,316294,1,0
1,0,0,248160,678,2870235,1,26071.23,20.9,3,6,0,0,0,0,0
0,0,0,44924,1130.805251,1375928.88,5,5633.12,11,34.97417954,13,0,263302,350438,0,0
0,1,0,45760,1130.805251,1375928.88,7,13490,12.4,34.97417954,14,0,233586,342364,0,0
1,1,0,268994,744,1355137,1,3602.4,22.5,43,14,0,140657,1368686,0,0
0,0,0,216546,1130.805251,1375928.88,1,14983.21,20,34.97417954,9,0,458622,1401136,0,0
0,0,0,63206,1130.805251,1375928.88,1,13290.69,15.9,34.97417954,8,0,57323,116424,0,0
0,0,0,109472,748,378176,10,3592.71,20.9,34.97417954,4,0,150670,525470,0,0
1,1,0,652740,591,2160965,7,16819.37,16,48,7,0,118427,150194,0,0
0,0,0,187154,699,475380,7,6734.55,12.9,34.97417954,13,0,168340,371998,0,0
0,0,0,262768,730,901740,10,18410.43,24,34.97417954,11,2,115311,166474,0,0
0,1,0,658878,695,3319357,2,37066.15,26.5,23,8,0,1037856,1324928,0,0
0,0,0,133100,695,498142,3,4151.31,10.4,63,7,0,85918,193160,0,0
0,1,0,51546,742,1819041,10,16371.35,16,34.97417954,9,0,98610,359062,0,0
0,0,0,243606,723,658407,10,9217.85,15.3,50,12,0,272897,870452,0,0
0,0,0,99999999,730,1067781,10,12279.51,14.7,34.97417954,10,1,220742,332816,1,0
0,0,0,85690,725,1451087,4,11584.49,14.8,39,10,4,19760,53812,0,0
0,0,0,335412,7390,2264496,1,2132.37,17.2,34.97417954,12,0,49172,965118,0,0
0,0,0,131318,730,1058566,10,8300.91,16.4,12,23,0,165661,282502,0,0
1,1,0,467918,7390,1019882,7,11099.8,11.4,34.97417954,11,0,28880,331122,0,0
0,0,0,177166,1130.805251,1375928.88,1,8529.86,13.1,37,13,0,176624,308000,0,0
0,1,0,349932,1130.805251,1375928.88,10,16029.54,20,15,17,0,68989,275462,0,0
0,0,0,99999999,741,625366,2,2788.25,9,34.97417954,8,0,130530,351494,0,0
0,0,0,105710,1130.805251,1375928.88,4,14701.63,17,34.97417954,10,0,98553,184646,0,0
0,0,1,134288,720,753825,10,23368.48,27.6,34.97417954,10,0,753255,1155220,0,0
1,1,0,99999999,672,1261809,2,20924.89,18.4,19,10,0,445113,706992,0,0
0,0,0,324522,717,1775037,7,31950.59,13,34.97417954,8,0,383971,551606,0,0
0,0,0,59840,728,1315636,3,21050.1,18.9,12,11,0,700967,2181850,0,0
1,0,1,348524,1130.805251,1375928.88,1,16963.2,15.9,34.97417954,12,0,328301,576818,0,0
0,0,0,223652,1130.805251,1375928.88,9,16656.16,10.5,14,12,0,189373,266112,0,0
0,0,0,99999999,725,3616593,9,40385.45,16.4,19,11,0,255835,524282,0,0
1,0,0,530574,6290,1347689,10,23584.51,13.9,34.97417954,9,0,20121,226182,0,0
1,0,0,193600,645,1486256,4,11951.95,8.4,34.97417954,7,0,93024,273372,0,0
1,1,0,99999999,657,1188184,5,13367.07,16,39,10,0,77919,152394,0,0
1,0,0,307978,668,1218660,7,26709.06,12.8,23,14,0,22002,165374,0,0
0,0,0,198506,720,762356,2,2210.84,11.4,34.97417954,6,0,82042,152240,0,0
0,1,0,616792,747,2758591,3,23447.9,24.3,34.97417954,13,0,862714,2670954,0,0
0,0,0,174460,698,1448807,7,11711.03,26.7,34.97417954,12,0,110067,362076,0,0
0,0,1,99999999,740,1438832,2,3908.87,12.8,15,6,0,122379,880110,0,0
0,0,0,123948,723,994023,1,5144.06,17,34.97417954,7,0,79306,241032,0,0
0,1,0,764456,746,3018112,8,15367.2,24,34.97417954,20,0,253346,4444770,0,0
0,1,0,99999999,746,1435203,10,370.69,14,47,8,0,5339,212850,0,0
0,1,0,326216,708,1437768,10,27797,14.7,34.97417954,17,0,492670,796730,0,0
1,1,0,314094,1130.805251,1375928.88,4,6725.43,14.9,25,11,1,55005,107228,1,0
0,0,0,132220,740,761292,2,13449.53,11.2,73,8,0,88274,138886,0,0
0,1,0,99999999,714,1990820,1,36332.37,17.5,34.97417954,18,0,857565,1811986,0,0
0,0,0,66770,737,499833,1,4790.09,9.9,34.97417954,10,0,68951,204732,0,0
0,0,0,660462,705,1901330,10,30738.2,13.4,7,10,0,60648,145420,0,0
0,0,0,99999999,740,933888,1,18366.54,12.7,34.97417954,8,0,114266,180246,0,0
1,1,0,283206,1130.805251,1375928.88,10,19343.14,14.3,72,13,1,118465,230516,0,1
1,0,0,99999999,737,667432,5,13543.2,15.1,34.97417954,12,0,223383,521488,0,0
0,0,0,87164,1130.805251,1375928.88,1,12456.21,14.5,34.97417954,5,0,35492,45760,0,0
0,0,0,99999999,696,1500240,6,6451.07,12.5,21,6,0,60591,175846,0,0
0,1,0,111628,740,1773688,10,26900.96,25,11,12,0,160151,489280,0,0
0,0,0,174174,708,445702,7,7576.82,11,34.97417954,4,0,143412,219362,0,0
